filter,id,slug,title,href,Name,Appearances,Affiliations,Locations,Gender,Dimensions,species,Vehicles,Weapons,Terrain,Climate,Creature,droid
Species,616b26d05d634492a01ad05b,umbaran,Umbaran,https://www.starwars.com/databank/umbaran,Umbaran,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)","(('databank', 'confederacy-of-independent-systems', 'Confederacy of Independent Systems'),)","(('databank', 'umbara', 'Umbara'),)",(),(),(),"(('databank', 'umbaran-crawler-tank', 'Umbaran Crawler Tank'), ('databank', 'umbaran-hover-tank', 'Umbaran Hover Tank'), ('databank', 'umbaran-starfighter', 'Umbaran Starfighter'))","(('databank', 'blaster-rifle', 'Blaster Rifle'), ('databank', 'umbaran-mhc', 'Umbaran MHC'))",(),(),(),()
Species,616b2b0f4bdd8492a01ad05b,utai,Utai,https://www.starwars.com/databank/utai,Utai,"(('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))",(),"(('databank', 'utapau', 'Utapau'),)",(),(),(),(),(),(),(),(),()
Species,616b26d765f64492a01ad05b,weequay,Weequay,https://www.starwars.com/databank/weequay,Weequay,"(('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'), ('series', 'the-book-of-boba-fett', 'The Book of Boba Fett'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('databank', 'weequay-pirates', 'Weequay Pirates'),)",(),(),(),(),(),(),(),(),(),()
Species,616b26d971d36492a01ad05b,wookiee,Wookiee,https://www.starwars.com/databank/wookiee,Wookiee,"(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'), ('films', 'star-wars-episode-iv-a-new-hope', 'Star Wars: A New Hope (Episode IV)'), ('films', 'star-wars-episode-v-the-empire-strikes-back', 'Star Wars: The Empire Strikes Back (Episode V)'), ('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'), ('films', 'star-wars-episode-i-the-phantom-menace', 'Star Wars: The Phantom Menace (Episode I)'), ('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'), ('films', 'solo', 'Solo: A Star Wars Story'), ('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'), ('series', 'star-wars-rebels', 'Star Wars Rebels'))","(('databank', 'galactic-republic', 'Galactic Republic'), ('databank', 'jedi-youngling', 'Jedi Youngling'), ('databank', 'life-day', 'Life Day'))","(('databank', 'kashyyyk', 'Kashyyyk'),)",(),"(('Dimensions', 'height-2-0m', 'Height: 2.0m'),)",(),"(('databank', 'wookiee-catamaran', 'Wookiee Catamaran'), ('Vehicles', 'wookiee-flying-catamaran', 'Wookiee Flying Catamaran'))","(('databank', 'blaster-rifle', 'Blaster Rifle'), ('databank', 'bowcaster', 'Bowcaster'), ('Weapons', 'wooden-command-staff', 'Wooden command staff'))",(),(),(),()
Species,616b26e0f5964492a01ad05b,zygerrian,Zygerrian,https://www.starwars.com/databank/zygerrian,Zygerrian,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'), ('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'))","(('databank', 'confederacy-of-independent-systems', 'Confederacy of Independent Systems'),)","(('databank', 'zygerria', 'Zygerria'),)",(),(),(),(),(),(),(),(),()
Vehicles,616b22b60ac30492a01ad05b,a-wing-fighter,A-wing Fighter,https://www.starwars.com/databank/a-wing-fighter,A-wing Fighter,"(('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'), ('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'), ('series', 'star-wars-rebels', 'Star Wars Rebels'))","(('databank', 'rebel-alliance', 'Rebel Alliance'), ('databank', 'rebel-pilots', 'Rebel Pilots'), ('databank', 'phoenix-squadron', 'Phoenix Squadron'), ('databank', 'resistance-pilots', 'Resistance Pilots'))",(),(),"(('Dimensions', 'length-6-9m', 'Length: 6.9m'),)",(),(),(),(),(),(),()
Vehicles,616b2e2c0be79492a01ad05b,a-wing-trainer-rz-1t,A-wing trainer (RZ-1T),https://www.starwars.com/databank/a-wing-trainer-rz-1t,A-wing trainer (RZ-1T),"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b2c735fe8c492a01ad05b,aa-9-coruscant-freighter,AA-9 Coruscant freighter,https://www.starwars.com/databank/aa-9-coruscant-freighter,AA-9 Coruscant freighter,"(('films', 'star-wars-episode-ii-attack-of-the-clones', 'Star Wars: Attack of the Clones (Episode II)'),)","(('databank', 'galactic-republic', 'Galactic Republic'),)","(('databank', 'coruscant', 'Coruscant'), ('databank', 'naboo', 'Naboo'))",(),"(('Dimensions', 'length-390-0m', 'Length: 390.0m'),)",(),(),(),(),(),(),()
Vehicles,616b22e2ba54c492a01ad05b,aat-battle-tank,AAT Battle Tank,https://www.starwars.com/databank/aat-battle-tank,AAT Battle Tank,"(('films', 'star-wars-episode-i-the-phantom-menace', 'Star Wars: The Phantom Menace (Episode I)'), ('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('databank', 'confederacy-of-independent-systems', 'Confederacy of Independent Systems'), ('databank', 'trade-federation', 'Trade Federation'))",(),(),"(('Dimensions', 'length-9-19m', 'Length: 9.19m'),)",(),(),(),(),(),(),"(('databank', 'battle-droid', 'Battle Droid'),)"
Vehicles,616b22c97e992492a01ad05b,alderaan-cruiser,Alderaan Cruiser,https://www.starwars.com/databank/alderaan-cruiser,Alderaan Cruiser,"(('films', 'star-wars-episode-iv-a-new-hope', 'Star Wars: A New Hope (Episode IV)'), ('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'), ('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'), ('series', 'star-wars-rebels', 'Star Wars Rebels'))","(('databank', 'galactic-republic', 'Galactic Republic'), ('databank', 'rebel-alliance', 'Rebel Alliance'))","(('databank', 'alderaan', 'Alderaan'),)",(),"(('Dimensions', 'length-126-68m', 'Length: 126.68m'),)",(),(),(),(),(),(),()
Vehicles,616b33eef44fa492a01ad05b,alderaan-royal-speeder,Alderaan royal speeder ,https://www.starwars.com/databank/alderaan-royal-speeder,,,,,,,,,,,,,
Vehicles,616b22f65cbb9492a01ad05b,anakin-skywalker-s-podracer,Anakin Skywalker's Podracer,https://www.starwars.com/databank/anakin-skywalkers-podracer,Anakin Skywalker's Podracer,"(('films', 'star-wars-episode-i-the-phantom-menace', 'Star Wars: The Phantom Menace (Episode I)'),)","(('databank', 'boonta-eve-classic-podracer-pilots', 'Boonta Eve Classic Podracer Pilots'),)","(('databank', 'tatooine', 'Tatooine'),)",(),"(('Dimensions', 'length-3-15m-cockpit', 'Length: 3.15m  cockpit'), ('Dimensions', 'length-7-0m-engines', 'Length: 7.0m  engines'))",(),(),(),(),(),(),()
Vehicles,616b33b57a3ef492a01ad05b,antique-n-1-starfighter,Antique N-1 starfighter,https://www.starwars.com/databank/antique-n-1-starfighter,Antique N-1 starfighter,(),(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b22f8ec760492a01ad05b,arc-170-starfighter,ARC-170 Starfighter,https://www.starwars.com/databank/arc-170-starfighter,ARC-170 Starfighter,"(('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('databank', 'galactic-republic', 'Galactic Republic'),)",(),(),"(('Dimensions', 'length-12-71m', 'Length: 12.71m'), ('Dimensions', 'length-19-85m-wingspan', 'Length: 19.85m  wingspan'), ('Dimensions', 'height-3-81m', 'Height: 3.81m'))",(),(),(),(),(),(),()
Vehicles,616b2dfcf540d492a01ad05b,at-act-walker,AT-ACT walker,https://www.starwars.com/databank/at-act-walker,AT-ACT walker,"(('films', 'rogue-one', 'Rogue One: A Star Wars Story'),)","(('databank', 'galactic-empire', 'Galactic Empire'),)",(),(),(),(),(),(),(),(),(),()
Vehicles,616b23449f20d492a01ad05b,at-at-walker-all-terrain-armored-transport,AT-AT Walker (All Terrain Armored Transport),https://www.starwars.com/databank/at-at-walker,AT-AT Walker (All Terrain Armored Transport),"(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'), ('films', 'star-wars-episode-v-the-empire-strikes-back', 'Star Wars: The Empire Strikes Back (Episode V)'), ('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'), ('series', 'star-wars-rebels', 'Star Wars Rebels'))","(('databank', 'galactic-empire', 'Galactic Empire'), ('databank', 'snowtroopers', 'Snowtroopers'), ('databank', 'at-at-pilots', 'AT-AT Pilots'))",(),(),"(('Dimensions', 'height-22-5m', 'Height: 22.5m'),)",(),(),(),(),(),(),()
Vehicles,616b297ea866f492a01ad05b,at-dp-walker,AT-DP Walker,https://www.starwars.com/databank/at-dp-walker,AT-DP Walker,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)","(('databank', 'galactic-empire', 'Galactic Empire'),)","(('databank', 'lothal', 'Lothal'), ('databank', 'lothal-capital-city', 'Lothal Capital City'))",(),(),(),(),(),(),(),(),()
Vehicles,616b3037ecd0e492a01ad05b,at-dt-walker,AT-DT walker,https://www.starwars.com/databank/at-dt-walker,AT-DT walker,"(('films', 'solo', 'Solo: A Star Wars Story'),)","(('databank', 'galactic-empire', 'Galactic Empire'),)",(),(),"(('Dimensions', 'height-9-11m', 'Height: 9.11m'),)",(),(),(),(),(),(),()
Vehicles,616b301bc503f492a01ad05b,at-hauler,AT-Hauler,https://www.starwars.com/databank/at-hauler,AT-Hauler,"(('films', 'solo', 'Solo: A Star Wars Story'),)","(('databank', 'galactic-empire', 'Galactic Empire'),)",(),(),"(('Dimensions', 'length-20-1m-flight-mode-', 'Length: 20.1m (flight mode)'), ('Dimensions', 'length-11-2m-landing-mode-', 'Length: 11.2m (landing mode)'))",(),(),(),(),(),(),()
Vehicles,616b2ef841567492a01ad05b,at-m6-walker,AT-M6 Walker,https://www.starwars.com/databank/at-m6-walker,AT-M6 Walker,"(('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'),)","(('databank', 'the-first-order', 'The First Order'),)",(),(),(),(),(),(),(),(),(),()
Vehicles,616b236112f45492a01ad05b,at-rt-walker,AT-RT Walker,https://www.starwars.com/databank/at-rt-walker,AT-RT Walker,"(('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('databank', 'clone-troopers', 'Clone Troopers'), ('databank', 'galactic-republic', 'Galactic Republic'))",(),(),"(('Dimensions', 'height-3-45m', 'Height: 3.45m'),)",(),(),(),(),(),(),()
Vehicles,616b233f571dc492a01ad05b,at-st-walker,AT-ST Walker,https://www.starwars.com/databank/at-st-walker,AT-ST Walker,"(('films', 'star-wars-episode-v-the-empire-strikes-back', 'Star Wars: The Empire Strikes Back (Episode V)'), ('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'), ('series', 'the-mandalorian', 'The Mandalorian'))","(('databank', 'galactic-empire', 'Galactic Empire'),)",(),(),"(('Dimensions', 'height-9-04m', 'Height: 9.04m'),)",(),(),(),(),(),(),()
Vehicles,616b231dc849f492a01ad05b,at-te-walker,AT-TE Walker,https://www.starwars.com/databank/at-te-walker,AT-TE Walker,"(('films', 'star-wars-episode-ii-attack-of-the-clones', 'Star Wars: Attack of the Clones (Episode II)'), ('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'), ('series', 'star-wars-rebels', 'Star Wars Rebels'))","(('databank', 'clone-troopers', 'Clone Troopers'), ('databank', 'galactic-republic', 'Galactic Republic'))",(),(),"(('Dimensions', 'length-22-02m', 'Length: 22.02m'), ('Dimensions', 'height-9-57m', 'Height: 9.57m'))",(),(),(),(),(),(),()
Vehicles,616b2c6e5e058492a01ad05b,av-7-anti-vehicle-artillery-cannon,AV-7 Anti-vehicle Artillery Cannon,https://www.starwars.com/databank/av-7-anti-vehicle-artillery-cannon,AV-7 Anti-vehicle Artillery Cannon,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)","(('databank', 'clone-troopers', 'Clone Troopers'), ('databank', 'galactic-republic', 'Galactic Republic'))","(('databank', 'christophsis', 'Christophsis'), ('databank', 'geonosis', 'Geonosis'))",(),"(('Dimensions', 'length-15-38m', 'Length: 15.38m'),)",(),(),(),(),(),(),()
Vehicles,616b232374c81492a01ad05b,b-wing-fighter,B-wing Fighter,https://www.starwars.com/databank/b-wing-fighter,B-wing Fighter,"(('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'),)","(('databank', 'rebel-alliance', 'Rebel Alliance'), ('databank', 'rebel-pilots', 'Rebel Pilots'))",(),(),"(('Dimensions', 'length-16-9m', 'Length: 16.9m'),)",(),(),(),(),(),(),()
Vehicles,616b2c2b0cdf1492a01ad05b,b-wing-prototype-blade-wing,B-wing Prototype (Blade Wing),https://www.starwars.com/databank/b-wing-prototype-blade-wing,B-wing Prototype (Blade Wing),"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)",(),"(('databank', 'shantipole', 'Shantipole'),)",(),(),(),(),(),(),(),(),()
Vehicles,616b233db010e492a01ad05b,barc-speeder,BARC Speeder,https://www.starwars.com/databank/barc-speeder,BARC Speeder,"(('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('databank', 'galactic-republic', 'Galactic Republic'),)",(),(),"(('Dimensions', 'length-4-83m', 'Length: 4.83m'), ('Dimensions', 'height-1-53m', 'Height: 1.53m'), ('Dimensions', 'width-1-29m', 'Width: 1.29m'))",(),(),(),(),(),(),()
Vehicles,616b323617b8d492a01ad05b,bestoon-legacy,Bestoon Legacy,https://www.starwars.com/databank/bestoon-legacy,Bestoon Legacy,"(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'), ('films', 'star-wars-episode-ix-the-rise-of-skywalker', 'Star Wars: The Rise of Skywalker (Episode IX)'))",(),(),(),"(('Dimensions', 'length-21-0m', 'Length: 21.0m'),)",(),(),(),(),(),(),()
Vehicles,616b30a46289f492a01ad05b,black-ace,Black Ace,https://www.starwars.com/databank/black-ace,Black Ace,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b2f4eb04bc492a01ad05b,black-one,Black One,https://www.starwars.com/databank/black-one,Black One,"(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'), ('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'))","(('databank', 'the-resistance', 'The Resistance'),)","(('databank', 'd-qar', ""D'Qar""),)",(),"(('Dimensions', 'length-12-74m', 'Length: 12.74m'),)",(),(),(),(),(),(),()
Vehicles,616b30a15ea17492a01ad05b,blue-ace,Blue Ace,https://www.starwars.com/databank/blue-ace,Blue Ace,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b250b857e4492a01ad05b,boba-fett-s-starship,Boba Fett's starship,https://www.starwars.com/databank/boba-fetts-starship,Boba Fett's starship,"(('films', 'star-wars-episode-v-the-empire-strikes-back', 'Star Wars: The Empire Strikes Back (Episode V)'), ('films', 'star-wars-episode-ii-attack-of-the-clones', 'Star Wars: Attack of the Clones (Episode II)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'), ('series', 'the-mandalorian', 'The Mandalorian'))",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b2a0f18152492a01ad05b,broken-horn,Broken Horn,https://www.starwars.com/databank/broken-horn,Broken Horn,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,61c326377954dbd2cf4e0b28,cantaros,Cantaros,https://www.starwars.com/databank/cantaros,Cantaros,"(('series', 'the-acolyte', 'The Acolyte'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b2f794c4cc492a01ad05b,canto-bight-police-speeder,Canto Bight Police Speeder,https://www.starwars.com/databank/canto-bight-police-speeder,Canto Bight Police Speeder,"(('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'),)","(('databank', 'canto-bight-police', 'Canto Bight Police'),)","(('databank', 'canto-bight', 'Canto Bight'),)",(),"(('Dimensions', 'length-2-5m', 'Length: 2.5m'),)",(),(),(),(),(),(),()
Vehicles,616b2ff3c2b20492a01ad05b,canto-bight-speeders,Canto Bight Speeders,https://www.starwars.com/databank/canto-bight-speeders,Canto Bight Speeders,"(('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'),)",(),"(('databank', 'canto-bight', 'Canto Bight'),)",(),(),(),(),(),(),(),(),()
Vehicles,616b2ed67bb0d492a01ad05b,chandrila-mistress,Chandrila Mistress,https://www.starwars.com/databank/chandrila-mistress,Chandrila Mistress,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b293aae08c492a01ad05b,clone-z-95-starfighter,Clone Z-95 Starfighter,https://www.starwars.com/databank/clone-z-95-starfighter,Clone Z-95 Starfighter,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)","(('databank', 'galactic-republic', 'Galactic Republic'),)",(),(),"(('Dimensions', 'height-16-74m-18-13-m-wingspan', 'Height: 16.74m 18.13 m wingspan'),)",(),(),(),(),(),(),()
Vehicles,616b2aa4fa0fd492a01ad05b,cloud-car,Cloud Car,https://www.starwars.com/databank/cloud-car,Cloud Car,"(('films', 'star-wars-episode-v-the-empire-strikes-back', 'Star Wars: The Empire Strikes Back (Episode V)'), ('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'))",(),"(('databank', 'bespin', 'Bespin'),)",(),(),(),(),(),(),(),(),()
Vehicles,616b32e7e4772492a01ad05b,cobb-vanth-s-speeder,Cobb Vanth’s speeder,https://www.starwars.com/databank/cobb-vanth-s-speeder,Cobb Vanth’s speeder,"(('series', 'the-mandalorian', 'The Mandalorian'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b2e5c487a4492a01ad05b,combat-assault-tank,Combat assault tank,https://www.starwars.com/databank/combat-assault-tank,Combat assault tank,"(('films', 'rogue-one', 'Rogue One: A Star Wars Story'),)","(('databank', 'imperial-combat-assault-tank-commander', 'Imperial combat assault tank commanders'), ('databank', 'imperial-combat-assault-tank-pilots', 'Imperial combat assault tank pilots'))",(),(),(),(),(),(),(),(),(),()
Vehicles,616b2fee06535492a01ad05b,conveyex,Conveyex,https://www.starwars.com/databank/imperial-conveyex-transport,Conveyex,"(('films', 'solo', 'Solo: A Star Wars Story'),)","(('databank', 'galactic-empire', 'Galactic Empire'),)",(),(),"(('Dimensions', 'length-230-2m-entire-train-', 'Length: 230.2m (entire train)'),)",(),(),(),(),(),(),()
Vehicles,616b2af9f1c61492a01ad05b,coronet,Coronet,https://www.starwars.com/databank/coronet,Coronet,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)",(),"(('databank', 'mandalore', 'Mandalore'),)",(),"(('Dimensions', 'height-216-0m', 'Height: 216.0m'),)",(),(),(),(),(),(),()
Vehicles,616b2494c6c5c492a01ad05b,coruscant-air-taxi,Coruscant Air Taxi,https://www.starwars.com/databank/coruscant-air-taxi,Coruscant Air Taxi,"(('films', 'star-wars-episode-ii-attack-of-the-clones', 'Star Wars: Attack of the Clones (Episode II)'), ('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'), ('films', 'star-wars-episode-i-the-phantom-menace', 'Star Wars: The Phantom Menace (Episode I)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))",(),"(('databank', 'coruscant', 'Coruscant'),)",(),"(('Dimensions', 'length-8-0m', 'Length: 8.0m'),)",(),(),(),(),(),(),()
Vehicles,616b2f27698c6492a01ad05b,corvus-ship,Corvus (ship),https://www.starwars.com/databank/corvus-ship,Corvus (ship),(),"(('databank', 'inferno-squad', 'Inferno Squad'),)",(),(),(),(),(),(),(),(),(),()
Vehicles,616b2c68abec5492a01ad05b,count-dooku-s-speeder,Count Dooku's Speeder,https://www.starwars.com/databank/count-dookus-speeder,Count Dooku's Speeder,"(('films', 'star-wars-episode-ii-attack-of-the-clones', 'Star Wars: Attack of the Clones (Episode II)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('databank', 'confederacy-of-independent-systems', 'Confederacy of Independent Systems'),)","(('databank', 'geonosis', 'Geonosis'), ('databank', 'naboo', 'Naboo'))",(),"(('Dimensions', 'length-2-0m', 'Length: 2.0m'),)",(),(),(),(),(),(),()
Vehicles,616b2496734cf492a01ad05b,crucible,Crucible,https://www.starwars.com/databank/crucible,Crucible,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)","(('databank', 'jedi-order', 'Jedi Order'), ('databank', 'jedi-youngling', 'Jedi Youngling'))","(('databank', 'coruscant', 'Coruscant'),)",(),"(('Dimensions', 'length-99-0m', 'Length: 99.0m'),)",(),(),(),(),(),(),()
Vehicles,616b33c5b7c27492a01ad05b,customized-grav-scoot,Customized grav scoot,https://www.starwars.com/databank/customized-grav-scoot,Customized grav scoot,"(('series', 'the-book-of-boba-fett', 'The Book of Boba Fett'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b3725f55ac492a01ad05b,cx-dagger-vessel,CX Dagger vessel,https://www.starwars.com/databank/cx-dagger-vessel,CX Dagger vessel,"(('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'),)",(),(),(),"(('Dimensions', 'length-47-1m', 'Length: 47.1m'),)",(),(),(),(),(),(),()
Vehicles,616b31c4e4e57492a01ad05b,dalkor-dagger,Dalkor Dagger,https://www.starwars.com/databank/dalkor-dagger,Dalkor Dagger,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b30ed03056492a01ad05b,darius-g-class-freighter,Darius G-class freighter,https://www.starwars.com/databank/darius-g-class-freighter,Darius G-class freighter,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b2b1662117492a01ad05b,darth-vader-s-tie-fighter,Darth Vader's TIE Fighter,https://www.starwars.com/databank/darth-vader-s-tie-fighter,Darth Vader's TIE Fighter,"(('films', 'star-wars-episode-iv-a-new-hope', 'Star Wars: A New Hope (Episode IV)'), ('series', 'star-wars-rebels', 'Star Wars Rebels'))","(('databank', 'galactic-empire', 'Galactic Empire'),)",(),(),"(('Dimensions', 'length-9-2m', 'Length: 9.2m'),)",(),(),(),(),(),(),()
Vehicles,616b249c520ff492a01ad05b,ddt-tank,DDT tank,https://www.starwars.com/databank/ddt-tank,DDT tank,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)","(('databank', 'confederacy-of-independent-systems', 'Confederacy of Independent Systems'),)",(),(),"(('Dimensions', 'height-5-27m', 'Height: 5.27m'), ('Dimensions', 'length-12-53m', 'Length: 12.53m'))",(),(),(),(),(),(),()
Vehicles,616b2ab69f1e2492a01ad05b,delta-7-jedi-starfighter,Delta-7 Jedi Starfighter,https://www.starwars.com/databank/delta-7-jedi-starfighter,Delta-7 Jedi Starfighter,"(('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('films', 'star-wars-episode-ii-attack-of-the-clones', 'Star Wars: Attack of the Clones (Episode II)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('databank', 'jedi-order', 'Jedi Order'),)",(),(),"(('Dimensions', 'length-8-0m', 'Length: 8.0m'),)",(),(),(),(),(),(),()
Vehicles,616b2d01169b3492a01ad05b,desert-skiff,Desert Skiff,https://www.starwars.com/databank/desert-skiff,Desert Skiff,"(('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('Affiliations', 'the-hutt-crime-syndicate', 'The Hutt Crime Syndicate'),)","(('databank', 'tatooine', 'Tatooine'), ('databank', 'zygerria', 'Zygerria'))",(),"(('Dimensions', 'length-9-5m', 'Length: 9.5m'),)",(),(),(),(),(),(),()
Vehicles,616b249df9503492a01ad05b,droid-gunship,Droid Gunship,https://www.starwars.com/databank/droid-gunship,Droid Gunship,"(('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('databank', 'confederacy-of-independent-systems', 'Confederacy of Independent Systems'),)",(),(),"(('Dimensions', 'height-2-78m', 'Height: 2.78m'), ('Dimensions', 'length-12-46m', 'Length: 12.46m'), ('Dimensions', 'diameter-9-75m', 'Diameter: 9.75m'))",(),(),(),(),(),(),()
Vehicles,616b300ea439f492a01ad05b,enfys-nest-s-swoop-bike,Enfys Nest's swoop bike,https://www.starwars.com/databank/enfys-nests-swoop-bike,Enfys Nest's swoop bike,"(('films', 'solo', 'Solo: A Star Wars Story'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b24a38bea4492a01ad05b,escape-pod,Escape Pod,https://www.starwars.com/databank/escape-pod,Escape Pod,"(('films', 'star-wars-episode-iv-a-new-hope', 'Star Wars: A New Hope (Episode IV)'), ('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'), ('series', 'star-wars-resistance', 'Star Wars Resistance'), ('series', 'star-wars-rebels', 'Star Wars Rebels'))",(),(),(),"(('Dimensions', 'height-10-0m-average-varies-by-design', 'Height: 10.0m  average, varies by design'),)",(),(),(),(),(),(),()
Vehicles,616b2a583ed45492a01ad05b,eta-2-jedi-starfighter,Eta-2 Jedi Starfighter,https://www.starwars.com/databank/eta-2-jedi-starfighter,Eta-2 Jedi Starfighter,"(('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('databank', 'jedi-order', 'Jedi Order'),)",(),(),"(('Dimensions', 'length-5-47m', 'Length: 5.47m'),)",(),(),(),(),(),(),()
