filter,id,slug,title,href,name,gender,dimensions,species
Organizations,616b2ca4be6e8492a01ad05b,the-first-order,The First Order,https://www.starwars.com/databank/the-first-order,The First Order,,,
Organizations,616b35ac2a456492a01ad05b,the-great-mothers,The Great Mothers,https://www.starwars.com/databank/the-great-mothers,The Great Mothers,,,
Organizations,616b33d90dea0492a01ad05b,the-hidden-path,the Hidden Path,https://www.starwars.com/databank/the-hidden-path,the Hidden Path,,,
Organizations,616b2abe74a36492a01ad05b,the-max-rebo-band,The Max Rebo Band,https://www.starwars.com/databank/the-max-rebo-band,The Max Rebo Band,,,
Organizations,616b2cb0d67ab492a01ad05b,the-new-republic,The New Republic,https://www.starwars.com/databank/the-new-republic,The New Republic,,,abednedo
Organizations,616b3583d7af3492a01ad05b,the-nihil,The Nihil ,https://www.starwars.com/databank/the-nihil,The Nihil,,,
Organizations,616b2d4612a19492a01ad05b,the-protectors,The Protectors,https://www.starwars.com/databank/the-protectors,The Protectors,,,
Organizations,616b2cb8e4c2f492a01ad05b,the-resistance,The Resistance,https://www.starwars.com/databank/the-resistance,The Resistance,,,abednedo
Organizations,616b327620c15492a01ad05b,titan-squadron,Titan Squadron ,https://www.starwars.com/databank/titan-squadron,Titan Squadron,,,
Organizations,616b257b4243d492a01ad05b,trade-federation,Trade Federation,https://www.starwars.com/databank/trade-federation,Trade Federation,,,neimoidian
Organizations,616b257d39e95492a01ad05b,tusken-raiders,Tusken Raiders,https://www.starwars.com/databank/tusken-raiders,Tusken Raiders,,,
Organizations,616b3380fc152492a01ad05b,tusken-tribe,Tusken tribe,https://www.starwars.com/databank/tusken-tribe,Tusken tribe,,,
Organizations,616b2b8e2e5bc492a01ad05b,unkar-s-thugs,Unkar's Thugs,https://www.starwars.com/databank/unkars-thugs,Unkar's Thugs,,,
Organizations,616b34a8e72c6492a01ad05b,vanguard-axis,Vanguard Axis,https://www.starwars.com/databank/vanguard-axis,Vanguard Axis,,,
Organizations,616b32774680d492a01ad05b,vanguard-squadron,Vanguard Squadron ,https://www.starwars.com/databank/vanguard-squadron,Vanguard Squadron,,,
Organizations,616b2582ea487492a01ad05b,weequay-pirates,Weequay Pirates,https://www.starwars.com/databank/weequay-pirates,Weequay Pirates,,,weequay
Organizations,616b303d50482492a01ad05b,white-worms,White Worms,https://www.starwars.com/databank/white-worms,White Worms,,,
Species,616b2fb0737b3492a01ad05b,abednedo,Abednedo,https://www.starwars.com/databank/abednedo,Abednedo,,,
Species,616b2bb758fd0492a01ad05b,aiwha,Aiwha,https://www.starwars.com/databank/aiwha,Aiwha,,,
Species,616b31d73e29d492a01ad05b,aki-aki,Aki-Aki,https://www.starwars.com/databank/aki-aki,Aki-Aki,,,
Species,616b324aa9516492a01ad05b,alazmec,Alazmec,https://www.starwars.com/databank/alazmec,Alazmec,,,
Species,616b2636396cc492a01ad05b,aleena,Aleena,https://www.starwars.com/databank/aleena,Aleena,,,
Species,616b294d05abd492a01ad05b,amani,Amani,https://www.starwars.com/databank/amani,Amani,,,
Species,616b2637c9c20492a01ad05b,anacondan,Anacondan,https://www.starwars.com/databank/anacondan,Anacondan,,,
Species,616b2c71ddcbc492a01ad05b,angel,Angel,https://www.starwars.com/databank/angel,Angel,,,
Species,616b2ce3a8f2f492a01ad05b,balosar,Balosar,https://www.starwars.com/databank/balosar,Balosar,,,
Species,616b248930b2d492a01ad05b,belugan,Belugan,https://www.starwars.com/databank/belugan,Belugan,,,
Species,616b263ae959e492a01ad05b,besalisk,Besalisk,https://www.starwars.com/databank/besalisk,Besalisk,,,
Species,616b2c6c45018492a01ad05b,bith,Bith,https://www.starwars.com/databank/bith,Bith,,,
Species,616b263c735bb492a01ad05b,bivall,Bivall,https://www.starwars.com/databank/bivall,Bivall,,,
Species,616b26448a681492a01ad05b,cerean,Cerean,https://www.starwars.com/databank/cerean,Cerean,,,
Species,616b2b28fa01a492a01ad05b,chadra-fan,Chadra-Fan,https://www.starwars.com/databank/chadra-fan,Chadra-Fan,,Height: 1.0m,
Species,616b26469a8a7492a01ad05b,chagrian,Chagrian,https://www.starwars.com/databank/chagrian,Chagrian,,,
Species,616b264c2ed01492a01ad05b,cosian,Cosian,https://www.starwars.com/databank/cosian,Cosian,,,
Species,616b2958d51ce492a01ad05b,dactillion,Dactillion,https://www.starwars.com/databank/dactillion,Dactillion,,,
Species,616b264db369f492a01ad05b,dalgo,Dalgo,https://www.starwars.com/databank/dalgo,Dalgo,,Height: 3.0m  at shoulder,
Species,616b264f62143492a01ad05b,dathomirian,Dathomirian,https://www.starwars.com/databank/dathomirian,Dathomirian,,,
Species,616b2c64b9483492a01ad05b,devaronian,Devaronian,https://www.starwars.com/databank/devaronian,Devaronian,,,
Species,616b2658272be492a01ad05b,dug,Dug,https://www.starwars.com/databank/dug,Dug,,,
Species,616b2659cbb87492a01ad05b,duros,Duros,https://www.starwars.com/databank/duros,Duros,,,
Species,616b265ed401e492a01ad05b,ewok,Ewok,https://www.starwars.com/databank/ewok,Ewok,,Height: 1.0m,
Species,616b26656d751492a01ad05b,falleen,Falleen,https://www.starwars.com/databank/falleen,Falleen,,,
Species,616b266736779492a01ad05b,falumpaset,Falumpaset,https://www.starwars.com/databank/falumpaset,Falumpaset,,Height: 3.0m,
Species,616b2a42c179e492a01ad05b,gamorreans,Gamorreans,https://www.starwars.com/databank/gamorreans,Gamorreans,,Height: 1.8m,
Species,616b266cb4807492a01ad05b,geonosian,Geonosian,https://www.starwars.com/databank/geonosian,Geonosian,,,
Species,616b2b2af222d492a01ad05b,givin,Givin,https://www.starwars.com/databank/givin,Givin,,Height: 1.8m (average),
Species,616b2b2c74e75492a01ad05b,gotal,Gotal,https://www.starwars.com/databank/gotal,Gotal,,Height: 1.8m (average),
Species,616b2ce1921d2492a01ad05b,gran,Gran,https://www.starwars.com/databank/gran,Gran,,,
Species,616b266e59d2d492a01ad05b,gungan,Gungan,https://www.starwars.com/databank/gungan,Gungan,,,
Species,616b267033bdb492a01ad05b,hutt,Hutt,https://www.starwars.com/databank/hutt,Hutt,,,
Species,616b2673dde2f492a01ad05b,ithorians,Ithorians,https://www.starwars.com/databank/ithorians,Ithorians,,,
Species,616b2d1a93dec492a01ad05b,jablogian,Jablogian,https://www.starwars.com/databank/jablogian,Jablogian,,,
Species,616b26775b23b492a01ad05b,jawa,Jawa,https://www.starwars.com/databank/jawa,Jawa,,Height: 1.0m,
Species,616b267d6683f492a01ad05b,junker,Junker,https://www.starwars.com/databank/junker,Junker,,,
Species,616b2cf595b3d492a01ad05b,kallidahin,Kallidahin,https://www.starwars.com/databank/kallidahin,Kallidahin,,,
Species,616b2681062bd492a01ad05b,kaminoan,Kaminoan,https://www.starwars.com/databank/kaminoan,Kaminoan,,,
Species,616b26829ef41492a01ad05b,kindalo,Kindalo,https://www.starwars.com/databank/kindalo,Kindalo,,Height: 3.1m,
Species,616b2cde09d44492a01ad05b,klatooinian,Klatooinian,https://www.starwars.com/databank/klatooinian,Klatooinian,,,
Species,616b32e6bd927492a01ad05b,krayt-dragon,Krayt Dragon,https://www.starwars.com/databank/krayt-dragon,Krayt Dragon,,,
Species,616b2cdfa33b3492a01ad05b,kubaz,Kubaz,https://www.starwars.com/databank/kubaz,Kubaz,,,
Species,616b29978014e492a01ad05b,lasat,Lasat,https://www.starwars.com/databank/lasat,Lasat,,,
Species,616b29390bac7492a01ad05b,lurmen,Lurmen,https://www.starwars.com/databank/lurmen,Lurmen,,,
Species,616b2d3735322492a01ad05b,mikkian,Mikkian,https://www.starwars.com/databank/mikkian,Mikkian,,,
Species,616b303bb784d492a01ad05b,mimbanese,Mimbanese,https://www.starwars.com/databank/mimbanese,Mimbanese,,,
Species,616b26882c5fa492a01ad05b,mirialan,Mirialan,https://www.starwars.com/databank/mirialan,Mirialan,,,
Species,616b268b8ba58492a01ad05b,mon-calamari,Mon Calamari,https://www.starwars.com/databank/mon-calamari,Mon Calamari,,,
Species,616b268f11a43492a01ad05b,nautolan,Nautolan,https://www.starwars.com/databank/nautolan,Nautolan,,,
Species,616b2690950c0492a01ad05b,neimoidian,Neimoidian,https://www.starwars.com/databank/neimoidian,Neimoidian,,,
Species,616b2693d49e5492a01ad05b,nightsister-zombies,Nightsister Zombies,https://www.starwars.com/databank/nightsister-zombies,Nightsister Zombies,,,
Species,616b2aa11a0ed492a01ad05b,nikto-green,Nikto (Green),https://www.starwars.com/databank/nikto-green,Nikto (Green),,,
Species,616b2aa319ceb492a01ad05b,nikto-red,Nikto (Red),https://www.starwars.com/databank/nikto-red,Nikto (Red),,,
Species,616b2f18b2b47492a01ad05b,noghri,Noghri,https://www.starwars.com/databank/noghri,Noghri,,,
Species,616b35a41c8a3492a01ad05b,noti,Noti,https://www.starwars.com/databank/noti,Noti,,,
Species,616b3283ec5ba492a01ad05b,offworld-jawas,Offworld Jawas,https://www.starwars.com/databank/offworld-jawas,Offworld Jawas,,,
Species,616b311b10597492a01ad05b,palliduvan,Palliduvan,https://www.starwars.com/databank/palliduvan,Palliduvan,,,
Species,616b2698baa05492a01ad05b,pantoran,Pantoran,https://www.starwars.com/databank/pantoran,Pantoran,,,
Species,616b269ab4374492a01ad05b,patitite,Patitite,https://www.starwars.com/databank/patitite,Patitite,,Height: 0.4m,
Species,616b2cf71c516492a01ad05b,patrolian,Patrolian,https://www.starwars.com/databank/patrolian,Patrolian,,Height: 1.0m,
Species,616b269c7a79d492a01ad05b,pau-an,Pau'an,https://www.starwars.com/databank/pauan,Pau'an,,,
Species,616b2a89ae0de492a01ad05b,poletec,Poletec,https://www.starwars.com/databank/poletec,Poletec,,,
Species,616b26a42df65492a01ad05b,quarren,Quarren,https://www.starwars.com/databank/quarren,Quarren,,,
Species,616b26a977fa3492a01ad05b,rodian,Rodian,https://www.starwars.com/databank/rodian,Rodian,,,
Species,616b310d054de492a01ad05b,rokkna,rokkna,https://www.starwars.com/databank/rokkna,rokkna,,,
Species,616b2b3dd6fc6492a01ad05b,saurin,Saurin,https://www.starwars.com/databank/saurin,Saurin,,,
Species,616b3125ddb40492a01ad05b,snarlfish,snarlfish,https://www.starwars.com/databank/snarlfish,snarlfish,,,
Species,616b2951e7820492a01ad05b,sugi-species,Sugi (Species),https://www.starwars.com/databank/sugi-species,Sugi (Species),,,
Species,616b26b574f23492a01ad05b,sullustan,Sullustan,https://www.starwars.com/databank/sullustan,Sullustan,,,
Species,616b3091e8ee5492a01ad05b,summa-verminoth,Summa-Verminoth,https://www.starwars.com/databank/summa-verminoth,Summa-Verminoth,,,
Species,616b26c05be7f492a01ad05b,talz,Talz,https://www.starwars.com/databank/talz,Talz,,,
Species,616b26c3df8d5492a01ad05b,tee-muss,Tee-muss,https://www.starwars.com/databank/tee-muss,Tee-muss,,,
Species,616b26c5c4f47492a01ad05b,togruta,Togruta,https://www.starwars.com/databank/togruta,Togruta,,,
Species,616b26c9e4d7c492a01ad05b,toydarian,Toydarian,https://www.starwars.com/databank/toydarian,Toydarian,,,
Species,616b26cb7160d492a01ad05b,trandoshan,Trandoshan,https://www.starwars.com/databank/trandoshan,Trandoshan,,,
Species,616b26cd822af492a01ad05b,twi-lek,Twi'lek,https://www.starwars.com/databank/twi-lek,Twi'lek,,,
Species,61d663946aae0f2ee452fd4c,tynnan,Tynnan,https://www.starwars.com/databank/tynnan,Tynnan,,,
Species,616b2cfcc4783492a01ad05b,ugnaught,Ugnaught,https://www.starwars.com/databank/ugnaught,Ugnaught,,,
Species,616b26d05d634492a01ad05b,umbaran,Umbaran,https://www.starwars.com/databank/umbaran,Umbaran,,,
Species,616b2b0f4bdd8492a01ad05b,utai,Utai,https://www.starwars.com/databank/utai,Utai,,,
Species,616b26d765f64492a01ad05b,weequay,Weequay,https://www.starwars.com/databank/weequay,Weequay,,,
Species,616b26d971d36492a01ad05b,wookiee,Wookiee,https://www.starwars.com/databank/wookiee,Wookiee,,Height: 2.0m,
Species,616b26e0f5964492a01ad05b,zygerrian,Zygerrian,https://www.starwars.com/databank/zygerrian,Zygerrian,,,
Vehicles,616b22b60ac30492a01ad05b,a-wing-fighter,A-wing Fighter,https://www.starwars.com/databank/a-wing-fighter,A-wing Fighter,,Length: 6.9m,
Vehicles,616b2e2c0be79492a01ad05b,a-wing-trainer-rz-1t,A-wing trainer (RZ-1T),https://www.starwars.com/databank/a-wing-trainer-rz-1t,A-wing trainer (RZ-1T),,,
Vehicles,616b2c735fe8c492a01ad05b,aa-9-coruscant-freighter,AA-9 Coruscant freighter,https://www.starwars.com/databank/aa-9-coruscant-freighter,AA-9 Coruscant freighter,,Length: 390.0m,
Vehicles,616b22e2ba54c492a01ad05b,aat-battle-tank,AAT Battle Tank,https://www.starwars.com/databank/aat-battle-tank,AAT Battle Tank,,Length: 9.19m,
Vehicles,616b22c97e992492a01ad05b,alderaan-cruiser,Alderaan Cruiser,https://www.starwars.com/databank/alderaan-cruiser,Alderaan Cruiser,,Length: 126.68m,
Vehicles,616b33eef44fa492a01ad05b,alderaan-royal-speeder,Alderaan royal speeder ,https://www.starwars.com/databank/alderaan-royal-speeder,Alderaan royal speeder,,,
Vehicles,616b22f65cbb9492a01ad05b,anakin-skywalker-s-podracer,Anakin Skywalker's Podracer,https://www.starwars.com/databank/anakin-skywalkers-podracer,Anakin Skywalker's Podracer,,Length: 3.15m  cockpit,
Vehicles,616b33b57a3ef492a01ad05b,antique-n-1-starfighter,Antique N-1 starfighter,https://www.starwars.com/databank/antique-n-1-starfighter,Antique N-1 starfighter,,,
Vehicles,616b22f8ec760492a01ad05b,arc-170-starfighter,ARC-170 Starfighter,https://www.starwars.com/databank/arc-170-starfighter,ARC-170 Starfighter,,Length: 12.71m,
Vehicles,616b2dfcf540d492a01ad05b,at-act-walker,AT-ACT walker,https://www.starwars.com/databank/at-act-walker,AT-ACT walker,,,
Vehicles,616b23449f20d492a01ad05b,at-at-walker-all-terrain-armored-transport,AT-AT Walker (All Terrain Armored Transport),https://www.starwars.com/databank/at-at-walker,AT-AT Walker (All Terrain Armored Transport),,Height: 22.5m,
Vehicles,616b297ea866f492a01ad05b,at-dp-walker,AT-DP Walker,https://www.starwars.com/databank/at-dp-walker,AT-DP Walker,,,
Vehicles,616b3037ecd0e492a01ad05b,at-dt-walker,AT-DT walker,https://www.starwars.com/databank/at-dt-walker,AT-DT walker,,Height: 9.11m,
Vehicles,616b301bc503f492a01ad05b,at-hauler,AT-Hauler,https://www.starwars.com/databank/at-hauler,AT-Hauler,,Length: 20.1m (flight mode),
Vehicles,616b2ef841567492a01ad05b,at-m6-walker,AT-M6 Walker,https://www.starwars.com/databank/at-m6-walker,AT-M6 Walker,,,
Vehicles,616b236112f45492a01ad05b,at-rt-walker,AT-RT Walker,https://www.starwars.com/databank/at-rt-walker,AT-RT Walker,,Height: 3.45m,
Vehicles,616b233f571dc492a01ad05b,at-st-walker,AT-ST Walker,https://www.starwars.com/databank/at-st-walker,AT-ST Walker,,Height: 9.04m,
Vehicles,616b231dc849f492a01ad05b,at-te-walker,AT-TE Walker,https://www.starwars.com/databank/at-te-walker,AT-TE Walker,,Length: 22.02m,
Vehicles,616b2c6e5e058492a01ad05b,av-7-anti-vehicle-artillery-cannon,AV-7 Anti-vehicle Artillery Cannon,https://www.starwars.com/databank/av-7-anti-vehicle-artillery-cannon,AV-7 Anti-vehicle Artillery Cannon,,Length: 15.38m,
Vehicles,616b232374c81492a01ad05b,b-wing-fighter,B-wing Fighter,https://www.starwars.com/databank/b-wing-fighter,B-wing Fighter,,Length: 16.9m,
Vehicles,616b2c2b0cdf1492a01ad05b,b-wing-prototype-blade-wing,B-wing Prototype (Blade Wing),https://www.starwars.com/databank/b-wing-prototype-blade-wing,B-wing Prototype (Blade Wing),,,
Vehicles,616b233db010e492a01ad05b,barc-speeder,BARC Speeder,https://www.starwars.com/databank/barc-speeder,BARC Speeder,,Length: 4.83m,
Vehicles,616b323617b8d492a01ad05b,bestoon-legacy,Bestoon Legacy,https://www.starwars.com/databank/bestoon-legacy,Bestoon Legacy,,Length: 21.0m,
Vehicles,616b30a46289f492a01ad05b,black-ace,Black Ace,https://www.starwars.com/databank/black-ace,Black Ace,,,
Vehicles,616b2f4eb04bc492a01ad05b,black-one,Black One,https://www.starwars.com/databank/black-one,Black One,,Length: 12.74m,
Vehicles,616b30a15ea17492a01ad05b,blue-ace,Blue Ace,https://www.starwars.com/databank/blue-ace,Blue Ace,,,
Vehicles,616b250b857e4492a01ad05b,boba-fett-s-starship,Boba Fett's starship,https://www.starwars.com/databank/boba-fetts-starship,Boba Fett's starship,,,
Vehicles,616b2a0f18152492a01ad05b,broken-horn,Broken Horn,https://www.starwars.com/databank/broken-horn,Broken Horn,,,
Vehicles,61c326377954dbd2cf4e0b28,cantaros,Cantaros,https://www.starwars.com/databank/cantaros,Cantaros,,,
Vehicles,616b2f794c4cc492a01ad05b,canto-bight-police-speeder,Canto Bight Police Speeder,https://www.starwars.com/databank/canto-bight-police-speeder,Canto Bight Police Speeder,,Length: 2.5m,
Vehicles,616b2ff3c2b20492a01ad05b,canto-bight-speeders,Canto Bight Speeders,https://www.starwars.com/databank/canto-bight-speeders,Canto Bight Speeders,,,
Vehicles,616b2ed67bb0d492a01ad05b,chandrila-mistress,Chandrila Mistress,https://www.starwars.com/databank/chandrila-mistress,Chandrila Mistress,,,
Vehicles,616b293aae08c492a01ad05b,clone-z-95-starfighter,Clone Z-95 Starfighter,https://www.starwars.com/databank/clone-z-95-starfighter,Clone Z-95 Starfighter,,Height: 16.74m 18.13 m wingspan,
Vehicles,616b2aa4fa0fd492a01ad05b,cloud-car,Cloud Car,https://www.starwars.com/databank/cloud-car,Cloud Car,,,
Vehicles,616b32e7e4772492a01ad05b,cobb-vanth-s-speeder,Cobb Vanth’s speeder,https://www.starwars.com/databank/cobb-vanth-s-speeder,Cobb Vanth’s speeder,,,
Vehicles,616b2e5c487a4492a01ad05b,combat-assault-tank,Combat assault tank,https://www.starwars.com/databank/combat-assault-tank,Combat assault tank,,,
Vehicles,616b2fee06535492a01ad05b,conveyex,Conveyex,https://www.starwars.com/databank/imperial-conveyex-transport,Conveyex,,Length: 230.2m (entire train),
Vehicles,616b2af9f1c61492a01ad05b,coronet,Coronet,https://www.starwars.com/databank/coronet,Coronet,,Height: 216.0m,
Vehicles,616b2494c6c5c492a01ad05b,coruscant-air-taxi,Coruscant Air Taxi,https://www.starwars.com/databank/coruscant-air-taxi,Coruscant Air Taxi,,Length: 8.0m,
Vehicles,616b2f27698c6492a01ad05b,corvus-ship,Corvus (ship),https://www.starwars.com/databank/corvus-ship,Corvus (ship),,,
Vehicles,616b2c68abec5492a01ad05b,count-dooku-s-speeder,Count Dooku's Speeder,https://www.starwars.com/databank/count-dookus-speeder,Count Dooku's Speeder,,Length: 2.0m,
Vehicles,616b2496734cf492a01ad05b,crucible,Crucible,https://www.starwars.com/databank/crucible,Crucible,,Length: 99.0m,
Vehicles,616b33c5b7c27492a01ad05b,customized-grav-scoot,Customized grav scoot,https://www.starwars.com/databank/customized-grav-scoot,Customized grav scoot,,,
Vehicles,616b3725f55ac492a01ad05b,cx-dagger-vessel,CX Dagger vessel,https://www.starwars.com/databank/cx-dagger-vessel,CX Dagger vessel,,Length: 47.1m,
Vehicles,616b31c4e4e57492a01ad05b,dalkor-dagger,Dalkor Dagger,https://www.starwars.com/databank/dalkor-dagger,Dalkor Dagger,,,
Vehicles,616b30ed03056492a01ad05b,darius-g-class-freighter,Darius G-class freighter,https://www.starwars.com/databank/darius-g-class-freighter,Darius G-class freighter,,,
Vehicles,616b2b1662117492a01ad05b,darth-vader-s-tie-fighter,Darth Vader's TIE Fighter,https://www.starwars.com/databank/darth-vader-s-tie-fighter,Darth Vader's TIE Fighter,,Length: 9.2m,
Vehicles,616b249c520ff492a01ad05b,ddt-tank,DDT tank,https://www.starwars.com/databank/ddt-tank,DDT tank,,Height: 5.27m,
Vehicles,616b2ab69f1e2492a01ad05b,delta-7-jedi-starfighter,Delta-7 Jedi Starfighter,https://www.starwars.com/databank/delta-7-jedi-starfighter,Delta-7 Jedi Starfighter,,Length: 8.0m,
Vehicles,616b2d01169b3492a01ad05b,desert-skiff,Desert Skiff,https://www.starwars.com/databank/desert-skiff,Desert Skiff,,Length: 9.5m,
Vehicles,616b249df9503492a01ad05b,droid-gunship,Droid Gunship,https://www.starwars.com/databank/droid-gunship,Droid Gunship,,Height: 2.78m,
Vehicles,616b300ea439f492a01ad05b,enfys-nest-s-swoop-bike,Enfys Nest's swoop bike,https://www.starwars.com/databank/enfys-nests-swoop-bike,Enfys Nest's swoop bike,,,
Vehicles,616b24a38bea4492a01ad05b,escape-pod,Escape Pod,https://www.starwars.com/databank/escape-pod,Escape Pod,,"Height: 10.0m  average, varies by design",
Vehicles,616b2a583ed45492a01ad05b,eta-2-jedi-starfighter,Eta-2 Jedi Starfighter,https://www.starwars.com/databank/eta-2-jedi-starfighter,Eta-2 Jedi Starfighter,,Length: 5.47m,
Vehicles,616b24a7819ec492a01ad05b,executor,Executor,https://www.starwars.com/databank/executor,Executor,,Length: 19000.0m,
Vehicles,616b2a0b304a8492a01ad05b,ezra-s-speeder-bike,Ezra's Speeder Bike,https://www.starwars.com/databank/ezras-speeder-bike,Ezra's Speeder Bike,,,
Vehicles,619ff405b7c30789d949813b,fallon-freighter,Fallon freighter,https://www.starwars.com/databank/fallon-freighter,Fallon freighter,,Length: 259.0m,
Vehicles,616b2d5f70070492a01ad05b,fang-fighter,Fang Fighter,https://www.starwars.com/databank/fang-fighter,Fang Fighter,,,
Vehicles,616b2b719e07f492a01ad05b,finalizer,Finalizer,https://www.starwars.com/databank/finalizer,Finalizer,,Length: 2915.81m,
Vehicles,616b309fd5c41492a01ad05b,fireball,Fireball,https://www.starwars.com/databank/fireball,Fireball,,,
Vehicles,616b302d5ed81492a01ad05b,first-light,First Light,https://www.starwars.com/databank/first-light,First Light,,,
Vehicles,616b2fb590297492a01ad05b,first-order-at-at-walker,First Order AT-AT Walker,https://www.starwars.com/databank/first-order-at-at-walker,First Order AT-AT Walker,,Height: 22.03m,
Vehicles,616b2f96db7fd492a01ad05b,first-order-at-hh-walker,First Order AT-HH Walker,https://www.starwars.com/databank/first-order-at-hh-walker,First Order AT-HH Walker,,Width: 27.43m,
Vehicles,616b2f7ae391a492a01ad05b,first-order-at-st-walker,First Order AT-ST Walker,https://www.starwars.com/databank/first-order-at-st-walker,First Order AT-ST Walker,,Height: 8.89m,
Vehicles,616b2f777e01f492a01ad05b,first-order-light-shuttle,First Order Light Shuttle,https://www.starwars.com/databank/first-order-light-shuttle,First Order Light Shuttle,,Length: 11.84m,
Vehicles,616b2b78b172f492a01ad05b,first-order-special-forces-tie-fighter,First Order Special Forces TIE Fighter,https://www.starwars.com/databank/first-order-special-forces-tie-fighter,First Order Special Forces TIE Fighter,,Length: 6.69m,
Vehicles,616b2fc434af6492a01ad05b,first-order-star-destroyer,First Order Star Destroyer,https://www.starwars.com/databank/first-order-star-destroyer,First Order Star Destroyer,,Length: 2915.84m,
Vehicles,616b315fc2d06492a01ad05b,first-order-tie-echelon,First Order TIE echelon ,https://www.starwars.com/databank/first-order-tie-echelon,First Order TIE echelon,,,
Vehicles,616b2b7a3a04f492a01ad05b,first-order-tie-fighter,First Order TIE Fighter,https://www.starwars.com/databank/first-order-tie-fighter,First Order TIE Fighter,,Length: 6.69m,
Vehicles,616b2b75428e3492a01ad05b,first-order-transporter,First Order Transporter,https://www.starwars.com/databank/first-order-transporter,First Order Transporter,,Length: 18.05m,
Vehicles,616b31d8d67c1492a01ad05b,first-order-treadspeeder,First Order treadspeeder,https://www.starwars.com/databank/first-order-treadspeeder,First Order treadspeeder,,,
Vehicles,616b31e0b52d8492a01ad05b,first-order-treadspeeder-drivers,First Order treadspeeder drivers,https://www.starwars.com/databank/first-order-treadspeeder-drivers,First Order treadspeeder drivers,,,
Vehicles,616b24a98f755492a01ad05b,flash-speeder,Flash Speeder,https://www.starwars.com/databank/flash-speeder,Flash Speeder,,Length: 7.54m,
Vehicles,616b334f33ac0492a01ad05b,flight-pods,Flight pods,https://www.starwars.com/databank/flight-pods,Flight pods,,,
Vehicles,616b2c236f009492a01ad05b,fork-lift,Fork Lift,https://www.starwars.com/databank/fork-lift,Fork Lift,,,
Vehicles,616b24af26cb7492a01ad05b,freeco-bike,Freeco Bike,https://www.starwars.com/databank/freeco-bike,Freeco Bike,,Length: 5.8m,
Vehicles,616b30fb9ac33492a01ad05b,galaxy-s-glory,Galaxy's Glory,https://www.starwars.com/databank/galaxys-glory,Galaxy's Glory,,,
Vehicles,616b311686cc6492a01ad05b,galleon,Galleon,https://www.starwars.com/databank/galleon,Galleon,,,
Vehicles,616b24b42ea92492a01ad05b,gauntlet-fighter,Gauntlet Fighter,https://www.starwars.com/databank/gauntlet-fighter,Gauntlet Fighter,,Length: 52.3m,
Vehicles,616b24b5c7fbe492a01ad05b,general-grievous-speeder,General Grievous' Speeder,https://www.starwars.com/databank/general-grievous-speeder,General Grievous' Speeder,,,
Vehicles,616b2a978510c492a01ad05b,general-grievous-tsmeu-6-wheel-bike,General Grievous’ TSMEU-6 Wheel Bike,https://www.starwars.com/databank/general-grievous-tsmeu-6-wheel-bike,General Grievous’ TSMEU-6 Wheel Bike,,Length: 3.5m,
Vehicles,616b2d1c8e0e2492a01ad05b,geonosian-fighter,Geonosian Fighter,https://www.starwars.com/databank/geonosian-fighter,Geonosian Fighter,,Length: 9.8m,
Vehicles,616b24bb803ff492a01ad05b,gian-speeder,Gian Speeder,https://www.starwars.com/databank/gian-speeder,Gian Speeder,,Length: 5.7m,
Vehicles,616b3359a44e4492a01ad05b,gobi-glie-s-starship,Gobi Glie's Starship,https://www.starwars.com/databank/gobi-glie-s-starship,Gobi Glie's Starship,,,
Vehicles,616b2ac5a1b34492a01ad05b,gr-75-medium-transport,GR-75 Medium Transport,https://www.starwars.com/databank/gr-75-medium-transport,GR-75 Medium Transport,,,
Vehicles,616b30a2dba81492a01ad05b,green-ace,Green Ace,https://www.starwars.com/databank/green-ace,Green Ace,,,
Vehicles,616b31a9007c8492a01ad05b,guavian-death-gang-ships,Guavian Death Gang ships,https://www.starwars.com/databank/guavian-death-gang-ships,Guavian Death Gang ships,,,
Vehicles,616b24bd29f5e492a01ad05b,gungan-bongo-submarine,Gungan Bongo Submarine,https://www.starwars.com/databank/gungan-bongo-submarine,Gungan Bongo Submarine,,Length: 15.0m,
Vehicles,616b2c2e312b9492a01ad05b,gx1-short-hauler,GX1 Short Hauler,https://www.starwars.com/databank/gx1-short-hauler,GX1 Short Hauler,,,
Vehicles,616b2d3929f7d492a01ad05b,h-type-nubian-yacht,H-type Nubian yacht,https://www.starwars.com/databank/h-type-nubian-yacht,H-type Nubian yacht,,,
Vehicles,616b2d2c04201492a01ad05b,hammerhead-corvette,Hammerhead Corvette,https://www.starwars.com/databank/hammerhead-corvette,Hammerhead Corvette,,,
Vehicles,616b2ff152c52492a01ad05b,han-solo-s-landspeeder,Han Solo's landspeeder,https://www.starwars.com/databank/han-solos-landspeeder,Han Solo's landspeeder,,Length: 3.85m,
Vehicles,616b24c0625ae492a01ad05b,hh-87-starhopper,HH-87 Starhopper,https://www.starwars.com/databank/hh-87-starhopper,HH-87 Starhopper,,Length: 6.8m,
Vehicles,616b2bfca7164492a01ad05b,home-one,Home One,https://www.starwars.com/databank/home-one,Home One,,Length: 1200.0m,mon-calamari
Vehicles,616b24c919b24492a01ad05b,hound-s-tooth,Hound's Tooth,https://www.starwars.com/databank/hounds-tooth,Hound's Tooth,,Length: 47.4m,
Vehicles,616b32e16a295492a01ad05b,imperial-assault-carrier,Imperial Assault Carrier,https://www.starwars.com/databank/imperial-assault-carrier,Imperial Assault Carrier,,,
