id,name,gender,species,dimension type,dimension size,character databank link,media type,media key,appearance name
616b2a49c7208492a01ad05b,Rig Nema,female,unknown,,unknown,https://www.starwars.com/databank/rig-nema,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2fdf6c06d492a01ad05b,Rio Durant,male,ardennian,Height,1.49m,https://www.starwars.com/databank/rio-durant,films,solo,Solo: A Star Wars Story
616b289f0d92f492a01ad05b,Rish Loo,male,gungan,Height,2.07m,https://www.starwars.com/databank/rish-loo,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b28a09c7c7492a01ad05b,Riyo Chuchi,female,pantoran,Height,1.65m,https://www.starwars.com/databank/riyo-chuchi,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b28a09c7c7492a01ad05b,Riyo Chuchi,female,pantoran,Height,1.65m,https://www.starwars.com/databank/riyo-chuchi,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b2afd06932492a01ad05b,Robonino,male,unknown,Height,1.27m,https://www.starwars.com/databank/robonino,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b335e801d0492a01ad05b,Roland Durand,male,devaronian,Height,1.86m,https://www.starwars.com/databank/roland-durand,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b31212c661492a01ad05b,Rolt,male,gotal,,unknown,https://www.starwars.com/databank/rolt,series,star-wars-resistance,Star Wars Resistance
616b34abed172492a01ad05b,Romar Adell,unknown,unknown,,unknown,https://www.starwars.com/databank/romar-adell,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b2eeddf5f7492a01ad05b,Rose Tico,female,human,,unknown,https://www.starwars.com/databank/rose-tico,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
616b2eeddf5f7492a01ad05b,Rose Tico,female,human,,unknown,https://www.starwars.com/databank/rose-tico,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b28a590b14492a01ad05b,Rotta the Huttlet,male,hutt,Height,0.43m,https://www.starwars.com/databank/rotta-the-huttlet,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b336043df2492a01ad05b,Ruby,unknown,unknown,,unknown,https://www.starwars.com/databank/ruby,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b3472d5e2e492a01ad05b,Ruescott Melshi,unknown,unknown,,unknown,https://www.starwars.com/databank/ruescott-melshi,series,andor,Andor
616b2f172a1f3492a01ad05b,Rukh,male,noghri,,unknown,https://www.starwars.com/databank/rukh,series,star-wars-rebels,Star Wars Rebels
616b2d17164e8492a01ad05b,Rumi Paramita,female,frenk,,unknown,https://www.starwars.com/databank/rumi-paramita,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b3493558d2492a01ad05b,Runai Sculdun,unknown,unknown,,unknown,https://www.starwars.com/databank/runai-sculdun,series,andor,Andor
616b28a723251492a01ad05b,Rune Haako,male,neimoidian,Height,1.96m,https://www.starwars.com/databank/rune-haako,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b28a723251492a01ad05b,Rune Haako,male,neimoidian,Height,1.96m,https://www.starwars.com/databank/rune-haako,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b28a723251492a01ad05b,Rune Haako,male,neimoidian,Height,1.96m,https://www.starwars.com/databank/rune-haako,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
616b28a8eb1a2492a01ad05b,Rush Clovis,male,unknown,Height,1.92m,https://www.starwars.com/databank/rush-clovis,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b28acf7bdc492a01ad05b,Russo-ISC,unknown,unknown,,unknown,https://www.starwars.com/databank/russo-isc,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b298946f64492a01ad05b,RX-24 Pilot Droid,unknown,unknown,,unknown,https://www.starwars.com/databank/rx-24-pilot-droid,series,star-wars-rebels,Star Wars Rebels
616b2c8492bdc492a01ad05b,Ryder Azadi,male,human,Height,1.91m,https://www.starwars.com/databank/ryder-azadi,series,star-wars-rebels,Star Wars Rebels
616b2c8492bdc492a01ad05b,Ryder Azadi,male,human,Height,1.91m,https://www.starwars.com/databank/ryder-azadi,series,star-wars-ahsoka,Ahsoka
616b2af2c6469492a01ad05b,Ryst ll Sant,female,human,Height,1.7m,https://www.starwars.com/databank/rystall-sant,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
616b28b04537a492a01ad05b,Sabine Wren,female,human,Height,1.71m,https://www.starwars.com/databank/sabine-wren,series,star-wars-rebels,Star Wars Rebels
616b28b04537a492a01ad05b,Sabine Wren,female,human,Height,1.71m,https://www.starwars.com/databank/sabine-wren,series,star-wars-ahsoka,Ahsoka
616b28b04537a492a01ad05b,Sabine Wren,female,human,Height,1.71m,https://www.starwars.com/databank/sabine-wren,games-apps,star-wars-rebels-rebel-strike,Star Wars Rebels - Rebel Strike
616b28b04537a492a01ad05b,Sabine Wren,female,human,Height,1.71m,https://www.starwars.com/databank/sabine-wren,games-apps,star-wars-rebels-special-ops,Star Wars Rebels: Special Ops
616b28b04537a492a01ad05b,Sabine Wren,female,human,Height,1.71m,https://www.starwars.com/databank/sabine-wren,games-apps,disney-infinity-3-0-character-quest,Disney Infinity 3 0 - Character Quest
616b28b04537a492a01ad05b,Sabine Wren,female,human,Height,1.71m,https://www.starwars.com/databank/sabine-wren,games-apps,star-wars-rebels-strike-missions,Star Wars Rebels - Strike Missions
616b28b04537a492a01ad05b,Sabine Wren,female,human,Height,1.71m,https://www.starwars.com/databank/sabine-wren,games-apps,star-wars-rebels-ghost-raid,Star Wars Rebels: Ghost Raid
616b28b04537a492a01ad05b,Sabine Wren,female,human,Height,1.71m,https://www.starwars.com/databank/sabine-wren,games-apps,team-tactics-star-wars-arcade,Team Tactics - Star Wars Arcade
616b28ae799ae492a01ad05b,Sab ,female,unknown,Height,1.65m,https://www.starwars.com/databank/sabe,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
616b28b983131492a01ad05b,Saesee Tiin,male,iktotchi,Height,1.93m,https://www.starwars.com/databank/saesee-tiin,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b28b983131492a01ad05b,Saesee Tiin,male,iktotchi,Height,1.93m,https://www.starwars.com/databank/saesee-tiin,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b28b983131492a01ad05b,Saesee Tiin,male,iktotchi,Height,1.93m,https://www.starwars.com/databank/saesee-tiin,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
616b28b983131492a01ad05b,Saesee Tiin,male,iktotchi,Height,1.93m,https://www.starwars.com/databank/saesee-tiin,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b3082ed5e9492a01ad05b,Sagwa,unknown,wookiee,,unknown,https://www.starwars.com/databank/sagwa,films,solo,Solo: A Star Wars Story
616b2a1bc3644492a01ad05b,Salacious B  Crumb,male,unknown,Height,0.7m,https://www.starwars.com/databank/salacious-crumb,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
616b3434a0096492a01ad05b,Salman Paak,unknown,unknown,,unknown,https://www.starwars.com/databank/salman-paak,series,andor,Andor
616b38756ad89492a01ad05b,Sami,unknown,pantoran,Height,1.08m,https://www.starwars.com/databank/sami,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b2be6cdd3a492a01ad05b,San Hill,male,muun,Height,1.91m,https://www.starwars.com/databank/san-hill,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b2be6cdd3a492a01ad05b,San Hill,male,muun,Height,1.91m,https://www.starwars.com/databank/san-hill,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b2bb1046d3492a01ad05b,Saponza,male,human,,unknown,https://www.starwars.com/databank/saponza,games-apps,star-wars-commander,Star Wars: Commander
616b2b85b52af492a01ad05b,Sarco Plank,male,unknown,Height,1.82m,https://www.starwars.com/databank/sarco-plank,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b28bb4a87b492a01ad05b,Savage Opress,male,dathomirian,Height,1.89m,https://www.starwars.com/databank/savage-opress,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b28c29d280492a01ad05b,Saw Gerrera,male,unknown,Height,1.87m,https://www.starwars.com/databank/saw-gerrera,films,rogue-one,Rogue One: A Star Wars Story
616b28c29d280492a01ad05b,Saw Gerrera,male,unknown,Height,1.87m,https://www.starwars.com/databank/saw-gerrera,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b28c29d280492a01ad05b,Saw Gerrera,male,unknown,Height,1.87m,https://www.starwars.com/databank/saw-gerrera,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b28c29d280492a01ad05b,Saw Gerrera,male,unknown,Height,1.87m,https://www.starwars.com/databank/saw-gerrera,series,star-wars-rebels,Star Wars Rebels
616b28c29d280492a01ad05b,Saw Gerrera,male,unknown,Height,1.87m,https://www.starwars.com/databank/saw-gerrera,series,andor,Andor
616b313cf2594492a01ad05b,SC-X2,unknown,unknown,,unknown,https://www.starwars.com/databank/sc-x2,series,star-wars-resistance,Star Wars Resistance
616b2ed36780a492a01ad05b,SE-2 (Essie),unknown,unknown,,unknown,https://www.starwars.com/databank/se-2-essie,films,rogue-one,Rogue One: A Star Wars Story
616b28c70c4e1492a01ad05b,Sebulba,male,dug,Height,1.12m,https://www.starwars.com/databank/sebulba,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
616b31480d9e7492a01ad05b,Second Sister,female,unknown,,unknown,https://www.starwars.com/databank/second-sister,games-apps,star-wars-jedi-fallen-order,Star Wars Jedi: Fallen Order
616b2f2035c05492a01ad05b,Seevor,male,unknown,,unknown,https://www.starwars.com/databank/seevor,series,star-wars-rebels,Star Wars Rebels
616b34d9e61df492a01ad05b,Seezelslak,unknown,unknown,,unknown,https://www.starwars.com/databank/seezelslak,games-apps,star-wars-tales-from-the-galaxy-s-edge,Star Wars: Tales from the Galaxy's Edge
616b33523199b492a01ad05b,Senator Avi Singh,unknown,unknown,,unknown,https://www.starwars.com/databank/senator-avi-singh,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b34ca4f3f9492a01ad05b,Senator Gani Riduli,unknown,unknown,,unknown,https://www.starwars.com/databank/senator-gani-riduli,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
61c3262b2736ef7e7cd427e3,Senator Isedwa Chuwant,unknown,unknown,Height,1.87m,https://www.starwars.com/databank/senator-isedwa-chuwant,series,the-acolyte,The Acolyte
616b2e94c62f8492a01ad05b,Senator Nower Jebel,male,human,,unknown,https://www.starwars.com/databank/senator-nower-jebel,films,rogue-one,Rogue One: A Star Wars Story
61d4f4bd59a1537fa31dc7ab,Senator Rayencourt,unknown,unknown,Height,1.78m,https://www.starwars.com/databank/senator-rayencourt,series,the-acolyte,The Acolyte
616b2e933ba1d492a01ad05b,Senator Tynnra Pamlo,female,human,,unknown,https://www.starwars.com/databank/senator-tynnra-pamlo,films,rogue-one,Rogue One: A Star Wars Story
616b2e96626e2492a01ad05b,Senator Vasp Vaspar,male,human,,unknown,https://www.starwars.com/databank/senator-vasp-vaspar,films,rogue-one,Rogue One: A Star Wars Story
616b337491945492a01ad05b,Sentinel,unknown,unknown,,unknown,https://www.starwars.com/databank/sentinel,games-apps,star-wars-hunters,Star Wars: Hunters
616b30d868c61492a01ad05b,Service Droid,unknown,unknown,,unknown,https://www.starwars.com/databank/service-droid,series,star-wars-resistance,Star Wars Resistance
616b2c12f2424492a01ad05b,Seventh Sister Inquisitor,female,mirialan,,unknown,https://www.starwars.com/databank/seventh-sister-inquisitor,series,star-wars-rebels,Star Wars Rebels
616b28cd65088492a01ad05b,Shaak Ti,female,togruta,Height,1.87m,https://www.starwars.com/databank/shaak-ti,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b28cd65088492a01ad05b,Shaak Ti,female,togruta,Height,1.87m,https://www.starwars.com/databank/shaak-ti,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b28cd65088492a01ad05b,Shaak Ti,female,togruta,Height,1.87m,https://www.starwars.com/databank/shaak-ti,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b33260afa1492a01ad05b,Shaeeah Lawquane,female,twi-lek,,unknown,https://www.starwars.com/databank/shaeeah-lawquane,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b33260afa1492a01ad05b,Shaeeah Lawquane,female,twi-lek,,unknown,https://www.starwars.com/databank/shaeeah-lawquane,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b2ae0d40d4492a01ad05b,Shahan Alama,male,weequay,Height,1.85m,https://www.starwars.com/databank/shahan-alama,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b32aac2a46492a01ad05b,Shen,unknown,unknown,,unknown,https://www.starwars.com/databank/shen,games-apps,star-wars-squadrons,Star Wars: Squadrons
616b34f8f4b13492a01ad05b,Shep Hazard,unknown,unknown,,unknown,https://www.starwars.com/databank/shep-hazard,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b3522d6eab492a01ad05b,Shin Hati,unknown,unknown,,unknown,https://www.starwars.com/databank/shin-hati,series,star-wars-ahsoka,Ahsoka
616b28d31e8c5492a01ad05b,Shmi Skywalker Lars,female,unknown,Height,1.63m,https://www.starwars.com/databank/shmi-skywalker-lars,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
616b28d31e8c5492a01ad05b,Shmi Skywalker Lars,female,unknown,Height,1.63m,https://www.starwars.com/databank/shmi-skywalker-lars,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b28d31e8c5492a01ad05b,Shmi Skywalker Lars,female,unknown,Height,1.63m,https://www.starwars.com/databank/shmi-skywalker-lars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2f2d4b68c492a01ad05b,Shriv,male,duros,,unknown,https://www.starwars.com/databank/shriv,games-apps,star-wars-battlefront-ii,Star Wars Battlefront II
616b2be8cf4fd492a01ad05b,Shu Mai,female,unknown,Height,1.65m,https://www.starwars.com/databank/shu-mai,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b2be8cf4fd492a01ad05b,Shu Mai,female,unknown,Height,1.65m,https://www.starwars.com/databank/shu-mai,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b32f19092a492a01ad05b,Shydopp Pirate,unknown,unknown,,unknown,https://www.starwars.com/databank/shydopp-pirate,series,the-mandalorian,The Mandalorian
616b2d11ee161492a01ad05b,Sib Canay,male,neimoidian,,unknown,https://www.starwars.com/databank/sib-canay,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2d973b212492a01ad05b,Sidon Ithano,male,unknown,,unknown,https://www.starwars.com/databank/sidon-ithano,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b2d973b212492a01ad05b,Sidon Ithano,male,unknown,,unknown,https://www.starwars.com/databank/sidon-ithano,series,star-wars-resistance,Star Wars Resistance
616b2a5207ac9492a01ad05b,Sifo-Dyas,male,unknown,,unknown,https://www.starwars.com/databank/sifo-dyas,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b2a5207ac9492a01ad05b,Sifo-Dyas,male,unknown,,unknown,https://www.starwars.com/databank/sifo-dyas,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2bea56635492a01ad05b,Silman,male,human,,unknown,https://www.starwars.com/databank/silman,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2bec4e049492a01ad05b,Sim Aloo,male,human,,unknown,https://www.starwars.com/databank/sim-aloo,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
616b28d921c81492a01ad05b,Sinrich,male,snivvian,Height,1.74m,https://www.starwars.com/databank/sinrich,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b28daf54f9492a01ad05b,Sio Bibble,male,unknown,Height,1.79m,https://www.starwars.com/databank/sio-bibble,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b28daf54f9492a01ad05b,Sio Bibble,male,unknown,Height,1.79m,https://www.starwars.com/databank/sio-bibble,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
616b28daf54f9492a01ad05b,Sio Bibble,male,unknown,Height,1.79m,https://www.starwars.com/databank/sio-bibble,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b28daf54f9492a01ad05b,Sio Bibble,male,unknown,Height,1.79m,https://www.starwars.com/databank/sio-bibble,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2ae258e26492a01ad05b,Sionver Boll,female,bivall,,unknown,https://www.starwars.com/databank/sionver-boll,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b28dcd040f492a01ad05b,Sixtat,male,sakiyan,Height,1.84m,https://www.starwars.com/databank/sixtat,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2e3969eee492a01ad05b,Slavin,male,human,,unknown,https://www.starwars.com/databank/slavin,series,star-wars-rebels,Star Wars Rebels
616b337671381492a01ad05b,Slingshot,unknown,unknown,,unknown,https://www.starwars.com/databank/slingshot,games-apps,star-wars-hunters,Star Wars: Hunters
616b34aef4ce4492a01ad05b,Slip,unknown,unknown,,unknown,https://www.starwars.com/databank/slip,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b386e65cf1492a01ad05b,Sliro,unknown,human,Height,1.85m,https://www.starwars.com/databank/sliro,games-apps,star-wars-outlaws,Star Wars Outlaws
616b2f4738c96492a01ad05b,Slowen Lo,male,abednedo,,unknown,https://www.starwars.com/databank/slowen-lo,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b2d647ef49492a01ad05b,Sly Moore,female,umbaran,Height,1.78m,https://www.starwars.com/databank/sly-moore,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b2d647ef49492a01ad05b,Sly Moore,female,umbaran,Height,1.78m,https://www.starwars.com/databank/sly-moore,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b2cb760ab2492a01ad05b,Snap Wexley,male,human,Height,1.88m,https://www.starwars.com/databank/snap-wexley,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b31726a76b492a01ad05b,Snarl,male,hassk,,unknown,https://www.starwars.com/databank/snarl,series,star-wars-resistance,Star Wars Resistance
616b37469f4e4492a01ad05b,Sol,unknown,unknown,Height,1.79m,https://www.starwars.com/databank/sol,series,the-acolyte,The Acolyte
616b28de812fc492a01ad05b,Son,male,unknown,Height,2.2m,https://www.starwars.com/databank/son,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b28e02952b492a01ad05b,Soniee,female,unknown,,unknown,https://www.starwars.com/databank/soniee,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2de0bab29492a01ad05b,Sonsigo and Munduri,male,unknown,,unknown,https://www.starwars.com/databank/sonsigo-and-munduri,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b36bbbb93b492a01ad05b,Stak,unknown,unknown,Height,1.56m,https://www.starwars.com/databank/stak,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b2a5b9beff492a01ad05b,Stass Allie,female,unknown,Height,1.8m,https://www.starwars.com/databank/stass-allie,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b2a5b9beff492a01ad05b,Stass Allie,female,unknown,Height,1.8m,https://www.starwars.com/databank/stass-allie,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b28e1b9c63492a01ad05b,Steela Gerrera,female,unknown,Height,1.79m,https://www.starwars.com/databank/steela-gerrera,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b3495450b7492a01ad05b,Stekan Sculdun,unknown,unknown,,unknown,https://www.starwars.com/databank/stekan-sculdun,series,andor,Andor
616b300076e0a492a01ad05b,Stomeroni Starck,male,human,,unknown,https://www.starwars.com/databank/stomeroni-starck,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b2dba8620b492a01ad05b,"Strono ""Cookie"" Tuggs",male,unknown,,unknown,https://www.starwars.com/databank/strono-cookie-tuggs,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b2dd8f0433492a01ad05b,Sudswater Dillifay Glon,male,unknown,,unknown,https://www.starwars.com/databank/sudswater-dillifay-glon,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b28e3d960b492a01ad05b,Sugi (Character),female,zabrak,Height,1.82m,https://www.starwars.com/databank/sugi,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b344dc3188492a01ad05b,Supervisor Blevin,unknown,unknown,,unknown,https://www.starwars.com/databank/supervisor-blevin,series,andor,Andor
616b28e582076492a01ad05b,Supreme Chancellor Valorum,male,unknown,Height,1.83m,https://www.starwars.com/databank/supreme-chancellor-valorum,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
616b28e582076492a01ad05b,Supreme Chancellor Valorum,male,unknown,Height,1.83m,https://www.starwars.com/databank/supreme-chancellor-valorum,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2b5c0f4ab492a01ad05b,Supreme Leader Kylo Ren,male,human,,unknown,https://www.starwars.com/databank/kylo-ren,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b2b5c0f4ab492a01ad05b,Supreme Leader Kylo Ren,male,human,,unknown,https://www.starwars.com/databank/kylo-ren,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b2b5c0f4ab492a01ad05b,Supreme Leader Kylo Ren,male,human,,unknown,https://www.starwars.com/databank/kylo-ren,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
616b2b5c0f4ab492a01ad05b,Supreme Leader Kylo Ren,male,human,,unknown,https://www.starwars.com/databank/kylo-ren,series,star-wars-resistance,Star Wars Resistance
616b2b5c0f4ab492a01ad05b,Supreme Leader Kylo Ren,male,human,,unknown,https://www.starwars.com/databank/kylo-ren,games-apps,x-wing-fighter-star-wars-arcade,X-wing Fighter - Star Wars Arcade
616b2c9f75536492a01ad05b,Supreme Leader Snoke,male,unknown,,unknown,https://www.starwars.com/databank/supreme-leader-snoke,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b2c9f75536492a01ad05b,Supreme Leader Snoke,male,unknown,,unknown,https://www.starwars.com/databank/supreme-leader-snoke,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b33215a381492a01ad05b,Suu Lawquane,female,twi-lek,,unknown,https://www.starwars.com/databank/suu-lawquane,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b33215a381492a01ad05b,Suu Lawquane,female,twi-lek,,unknown,https://www.starwars.com/databank/suu-lawquane,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b28e745a40492a01ad05b,Sy Snootles,female,pa-lowick,Height,1.65m,https://www.starwars.com/databank/sy-snootles,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
616b28e745a40492a01ad05b,Sy Snootles,female,pa-lowick,Height,1.65m,https://www.starwars.com/databank/sy-snootles,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b3062a9d47492a01ad05b,Syke,male,human,Height,1.75m,https://www.starwars.com/databank/syke,films,solo,Solo: A Star Wars Story
616b379fecfbc492a01ad05b,Sylar Saris,unknown,unknown,Height,2.04m,https://www.starwars.com/databank/sylar-saris,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b30f2dd18a492a01ad05b,Synara San,female,mirialan,,unknown,https://www.starwars.com/databank/synara-san,series,star-wars-resistance,Star Wars Resistance
616b34271b5fe492a01ad05b,Syril Karn,male,unknown,,unknown,https://www.starwars.com/databank/syril-karn,series,andor,Andor
616b3139f8b63492a01ad05b,T3-K10,unknown,unknown,,unknown,https://www.starwars.com/databank/t3-k10,series,star-wars-resistance,Star Wars Resistance
616b3470dc23f492a01ad05b,Taga,unknown,unknown,,unknown,https://www.starwars.com/databank/taga,series,andor,Andor
616b28eae897c492a01ad05b,Tal Merrik,male,unknown,Height,1.85m,https://www.starwars.com/databank/tal-merrik,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b2f6a5f114492a01ad05b,Tallie Lintra,female,human,,unknown,https://www.starwars.com/databank/tallie-lintra,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
616b306e167f6492a01ad05b,Tam Ryvora,female,human,,unknown,https://www.starwars.com/databank/tam-ryvora,series,star-wars-resistance,Star Wars Resistance
616b28ec9043c492a01ad05b,Tan Divo,male,unknown,Height,1.8m,https://www.starwars.com/databank/tan-divo,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b34d827829492a01ad05b,Tara Rashin,unknown,unknown,,unknown,https://www.starwars.com/databank/tara-rashin,games-apps,star-wars-tales-from-the-galaxy-s-edge,Star Wars: Tales from the Galaxy's Edge
616b3447e7183492a01ad05b,Taramyn Barcona,unknown,unknown,,unknown,https://www.starwars.com/databank/taramyn-barcona,series,andor,Andor
616b28ee30ad4492a01ad05b,Tarfful,male,wookiee,Height,2.32m,https://www.starwars.com/databank/tarfful,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
616b28ee30ad4492a01ad05b,Tarfful,male,wookiee,Height,2.32m,https://www.starwars.com/databank/tarfful,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
61d663a1a1d143f945a838bc,Tasi Lowa,unknown,zygerrian,Height,1.6m,https://www.starwars.com/databank/tasi-lowa,series,the-acolyte,The Acolyte
616b2b9d55136492a01ad05b,Tasu Leech,male,unknown,Height,1.57m,https://www.starwars.com/databank/tasu-leech,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
616b28f91bc47492a01ad05b,Taun We,female,kaminoan,Height,2.13m,https://www.starwars.com/databank/taun-we,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
616b28f91bc47492a01ad05b,Taun We,female,kaminoan,Height,2.13m,https://www.starwars.com/databank/taun-we,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
616b28f91bc47492a01ad05b,Taun We,female,kaminoan,Height,2.13m,https://www.starwars.com/databank/taun-we,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b34b1f3b78492a01ad05b,Tawni Ames,unknown,unknown,,unknown,https://www.starwars.com/databank/tawni-ames,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
616b345196dac492a01ad05b,Tay Kolma,unknown,unknown,,unknown,https://www.starwars.com/databank/tay-kolma,series,andor,Andor
616b349b4ea5a492a01ad05b,TAY-0,unknown,unknown,,unknown,https://www.starwars.com/databank/tay-0,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
